tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,negative,1,Flight Booking Problems,1,US Airways,,adamrdodd,,0,"@USAirways Wife and I flew to Italy recently. Bought tickets via Finnair, flights operated by USAir. Didn't get dividend miles credited.",,23-02-2015 07:36,"Newark, DE",
5.70E+17,negative,1,Late Flight,1,US Airways,,ezemanalyst,,0,"@USAirways 8 hour delay pho-mia, your airline is bad and getting worse, Foolish for american to merge.  You treat your customers like crap",,23-02-2015 07:35,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MeeestarCoke,,0,@USAirways @AmericanAir 28 hours Late Flightr still no email. work supervisor needs documentation to approve last minute vacation day request,,23-02-2015 07:35,BK,
5.70E+17,negative,0.6987,Customer Service Issue,0.6987,US Airways,,MeeestarCoke,,0,@USAirways @AmericanAir 3 hours on hold got rebooked on a new flight yesterday. I asked for a new itinerary/confirmation email to be sent,,23-02-2015 07:34,BK,
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,Allmyvacations,,0,@USAirways here's to sitting on hold for 4 hrs flight Cancelled Flighted and they disconnect twice. #fend4urself #stranded #diverted,,23-02-2015 07:32,Stafford VA,
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,K31RRY,,0,"@USAirways Cancelled Flights flight Tampa to Philadelphia today due to runway conditions yet tonnes of USAirways flights landing there today, explain!",,23-02-2015 07:31,Sheffield,
5.70E+17,negative,0.6522,Flight Booking Problems,0.337,US Airways,,bdaneu,,0,@USAirways your phone system is not working at all I have been bumped again so now I am at 3 times I need to get out of mco,,23-02-2015 07:27,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,_Leycar,,0,@USAirways no my flight plans have been delayed until tuesday due to your computer crash,,23-02-2015 07:26,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.6976,US Airways,,ConstanceSCHERE,,0,@USAirways 4914 from PHL to BGM. I cannot believe this has happened 2x in under two weeks!,,23-02-2015 07:23,"Boston, MA",Atlantic Time (Canada)
5.70E+17,negative,0.6507,Bad Flight,0.3275,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir ""ma'am the doors close 10 mins prior to departure"" ""but I was here 20 mins before?!?"" laughter from the 2 agents",,23-02-2015 07:22,BK,
5.70E+17,negative,1,Flight Attendant Complaints,1,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir at 9:05am after the plane left: ""why were there no agents and why were the doors closed so early?""",,23-02-2015 07:21,BK,
5.70E+17,negative,1,Customer Service Issue,0.3511,US Airways,,Isqrdisnegativ1,,0,@USAirways I called more than 25 times to redeem mile points and can't get through.  You advertise the miles but make them very hard to use!,,23-02-2015 07:20,,
5.70E+17,negative,1,Can't Tell,0.3617,US Airways,,MeeestarCoke,,0,"@USAirways @AmericanAir me after arriving at 8:41am for a flight scheduled to depart at 8:57am. doors closed, no agents",,23-02-2015 07:19,BK,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,bcruz1028,,0,@USAirways I need to speak with a live person. I've had it with the recordings. I was told on Sat that we'd have our luggage by yest.,,23-02-2015 07:17,,
5.70E+17,positive,1,,,US Airways,,miscgal,,0,@USAirways Thanks for the information!,,23-02-2015 07:15,,Tehran
5.70E+17,neutral,1,,,US Airways,,NathanOKIE,,0,@USAirways @AmericanAir I need to move a reservation due to weather in the middle part of the U.S.  I would like to change departing airport,,23-02-2015 07:07,,Hawaii
5.70E+17,positive,1,,,US Airways,,FitzFrancis,,0,@USAirways couldn't be more thankful to your #orf and #dca crews on the ground and in the air today for help with a sick kid and a lost bag!,,23-02-2015 07:02,,
5.70E+17,negative,1,Late Flight,1,US Airways,,tjmurphy24_law,,0,@USAirways thx for delayed checkin on noon flt to mia then forcing me to take Late Flightr flts which were delayed. Cincy to Miami in 13 hrs! #fast,,23-02-2015 07:02,Terrace Park OH,
5.70E+17,negative,1,Customer Service Issue,0.6923,US Airways,,MustSeeItAll_,,0,@USAirways getting extremely frustrated w/ the phone/online service for merging frequent flyer miles.,,23-02-2015 07:00,NYC // LI ,
5.70E+17,negative,1,Customer Service Issue,0.68,US Airways,,jamescav25,,0,@USAirways already spent 60 mins today handling this for my minor child. Shame on you for treating a 15 year old girl like this.,,23-02-2015 06:58,"Des Moines, IA",
5.70E+17,neutral,0.6716,,0,US Airways,,NathanOKIE,,0,@USAirways @AmericanAir can someone help me with some travel issues today?,,23-02-2015 06:55,,Hawaii
5.70E+17,negative,1,Late Flight,0.672,US Airways,,ConstanceSCHERE,,0,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.","[39.88116058, -75.24031037]",23-02-2015 06:55,"Boston, MA",Atlantic Time (Canada)
5.70E+17,neutral,1,,,US Airways,,LarrySandeen,,0,"@USAirways There is nothing on my USAir CC at this point, but the email stated I would be charged.  Thanks for the reply.","[0.0, 0.0]",23-02-2015 06:50,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Can't Tell,0.6826,US Airways,,ashwatson3,,0,@USAirways I will NEVER fly us airways or american again and I will share this nightmare of a story to all the many others we know who fly,,23-02-2015 06:46,,
5.70E+17,negative,1,Flight Attendant Complaints,0.6869,US Airways,,ashwatson3,,0,"@USAirways i have never been treated so poorly by an airline in my life, as a military family we do alot of flying..",,23-02-2015 06:45,,
5.70E+17,negative,1,Customer Service Issue,0.676,US Airways,,LarrySandeen,,0,@USAirways @AmericanAir - Burned a lot of time and cell minutes working through this flight issue - hopefully we fly home in the morning.,"[0.0, 0.0]",23-02-2015 06:44,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Customer Service Issue,0.6902,US Airways,,ashwatson3,,0,@USAirways you would rather a while plane get exposed to a nasty contagious virus then work wth me to get my flight changed to a Late Flightr date,,23-02-2015 06:44,,
5.70E+17,neutral,0.6771,,0,US Airways,,heatherjpitcher,,0,@USAirways &amp; @AmericanAir what are your weight restrictions for carry on luggage? Can find measurements but not weight restrictions. TIA,,23-02-2015 06:44,,Quito
5.70E+17,negative,1,Cancelled Flight,0.6866,US Airways,,ashwatson3,,0,@USAirways i worked with you and bought my own rental car when you failed to get me to the location i paid to get to and now....,,23-02-2015 06:43,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,AFord1358,,0,@USAirways I've been on hold for 30 minutes and counting. #unacceptable,,23-02-2015 06:43,,Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,1,US Airways,,LarrySandeen,,0,@USAirways Discovered our flight was Cancelled Flightled yesterday at 3:30PM - @americanairlnes finally notified us our flight was Cancelled Flighted at 0316 AM,"[0.0, 0.0]",23-02-2015 06:42,Southeastern Pennsylvania USA,
5.70E+17,negative,1,Can't Tell,0.352,US Airways,,ashwatson3,,0,@USAirways I am appalled. My departure with you was all messed up and now on return i am supposed to fly alone with two very sick kids,,23-02-2015 06:42,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,bcruz1028,,0,"@USAirways Will tweet all day until I get 
a live cust rep. I will make sure the world knows you don't care about your customers health.",,23-02-2015 06:42,,
5.70E+17,positive,1,,,US Airways,,jcsolomons,,0,@USAirways Thank you.,,23-02-2015 06:39,"Boston, MA",Quito
5.70E+17,neutral,0.6629,,0,US Airways,,DonIrvine,,0,@USAirways 4473.  She just called to say it's a runway clearing problem of all things.,,23-02-2015 06:34,Washington DC,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,ConstanceSCHERE,,0,@USAirways Decided to be a good sport and give you guys another shot. Flight delayed. Again.,"[39.88024969, -75.2363937]",23-02-2015 06:30,"Boston, MA",Atlantic Time (Canada)
5.70E+17,negative,1,Customer Service Issue,0.6919,US Airways,,MeeestarCoke,,0,@USAirways @AmericanAir on hold for 8 hours yesterday w/o speaking to an agent on hold again w/ 2 phones ~30 mins let the bashing begin...,,23-02-2015 06:28,BK,
5.70E+17,neutral,1,,,US Airways,,The_BlueAnchor,,0,@USAirways will all flights out of DFW be Cancelled Flightled today?,,23-02-2015 06:27,"Dallas, TX",Central Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,ttorabisu,,0,@USAirways can you add my KTN to an existing reservation?,,23-02-2015 06:26,ATL | DTW | NRT,
5.70E+17,negative,1,longlines,0.6708,US Airways,,macaliciousmac,,0,@USAirways please fix the very unproductive check in process at @DCA. 20 check in stations and 2 people working them. What a total mess!!!!,,23-02-2015 06:25,earth for now,Eastern Time (US & Canada)
5.70E+17,negative,0.6523,Can't Tell,0.6523,US Airways,,jcsolomons,,0,@USAirways I will. Is it down or is just me?,,23-02-2015 06:21,"Boston, MA",Quito
5.70E+17,neutral,0.6775,,0,US Airways,,BSmithwood,,0,@USAirways I'm supposed to fly through Dallas. Can you help me get a new itinerary?,,23-02-2015 06:15,"Boston, MA",
5.70E+17,positive,1,,,US Airways,,JOHN_TURNER_JR,,0,@USAirways Your CLT baggage crew deserves a #kudos. I had to run to make my connection. And my bags still made it! #CustomerService,,23-02-2015 06:13,"Mobile, Alabama, US",Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,jsilver76,,0,@USAirways Thanks!,,23-02-2015 06:10,,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.378,US Airways,,JKlein126,,4,@USAirways you denied a mom her AM flight because she NEEDED her breast pumping parts on a full flight? Please FIX this ASAP!! #freeflight,,23-02-2015 06:04,,
5.70E+17,negative,1,Can't Tell,0.6732,US Airways,,StephanSDalal,,0,"@USAirways: I relied on US Airways, and that was my mistake. Awful customer experience.",,23-02-2015 05:51,,
5.70E+17,negative,1,Customer Service Issue,0.6952,US Airways,,jcsolomons,,0,@USAirways Thank you. The website crashing for me.,,23-02-2015 05:50,"Boston, MA",Quito
5.70E+17,negative,1,Cancelled Flight,0.3373,US Airways,,XtianinNYC,,0,"@USAirways. On hold 2hrs after my flight was Cancelled Flightled &amp; ""Anthony"" was beyond rude and not helpful! @AmericanAir they're weighing you down.",,23-02-2015 05:40,,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,corybronze,,0,"@USAirways Will the nightmare ever end? Just found out our flight today is delayed due to ""ground handling delays affecting a prior flight.""",,23-02-2015 05:32,,
5.70E+17,positive,1,,,US Airways,,TeaMontgomery,,0,@USAirways is alright with me. Please give Scott F at BDL a bonus for excellent customer service,,23-02-2015 05:24,Nube de la Reign,Eastern Time (US & Canada)
5.70E+17,negative,0.6452,Can't Tell,0.6452,US Airways,,daknadler,,0,"@USAirways : When You've Got to Get There, We've Got Excuses! #usairwaysfail",,23-02-2015 05:20,Jacksonville,Eastern Time (US & Canada)
5.70E+17,neutral,0.7006,,0,US Airways,,LaurenCarrot,,0,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA","[33.6424884, -84.4325976]",23-02-2015 05:20,Your Dreams,
5.70E+17,negative,1,Lost Luggage,0.6609,US Airways,,klink1015,,0,"@USAirways first, luggage got stuck in a different city, now I get them back today &amp; one of your employees stole a pair of gloves from me!",,23-02-2015 05:17,New York,
5.70E+17,neutral,1,,,US Airways,,Plopadiddy,,0,"@USAirways  I just reserved a flight with my companion certificate, where do I mail the certificate for verification???? THX!!!",,23-02-2015 05:09,,Hawaii
5.70E+17,neutral,1,,,US Airways,,jsilver76,,0,"@USAirways Do your flight schedules to - from Quintana Roo, Mexico reflect their newly adopted time zone change to EST?",,23-02-2015 05:03,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,MadameMoodle,,0,@USAirways sure knows how to pamper customers they strand abroad. #badcustomerservice #fend4yourself #youareonyourown http://t.co/Pw1eudlcZg,"[21.15194085, -86.82443877]",23-02-2015 05:02,"Sacramento, CA 95864",Pacific Time (US & Canada)
5.70E+17,neutral,0.6421,,0,US Airways,,daknadler,,0,@USAirways : Maybe You Should Drive #usairwaysfail,,23-02-2015 05:00,Jacksonville,Eastern Time (US & Canada)
5.70E+17,negative,0.6458,Can't Tell,0.6458,US Airways,,daknadler,,1,@USAirways : We Suck -- And Pass the Savings on to Us! #usairwaysfail,,23-02-2015 04:58,Jacksonville,Eastern Time (US & Canada)
5.70E+17,neutral,0.6458,,,US Airways,,PeterPiatetsky,,0,@USAirways thank you for the apology,,23-02-2015 04:56,Nebraska,Eastern Time (US & Canada)
5.70E+17,negative,0.6713,Customer Service Issue,0.6713,US Airways,,jcsolomons,,0,@USAirways Can you help me with a refund.  the phone guy couldn't help.  The website won't let me submit a reply.,,23-02-2015 04:52,"Boston, MA",Quito
5.70E+17,negative,1,Late Flight,1,US Airways,,daknadler,,0,@USAirways We take Late Flight to a whole new level!,,23-02-2015 04:51,Jacksonville,Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,hegshmeg,,0,“@USAirways: @hegshmeg O” thank you for that elaborate response,,23-02-2015 04:33,los angeles ca,Pacific Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6702,US Airways,,pantsasnapkins,,0,@USAirways You guys are screwing up my trip. Thanks for nothing. #lazy,,23-02-2015 04:18,"The Specific Ocean
",
5.70E+17,neutral,0.6655,,0,US Airways,,jcsolomons,,0,@USAirways Is your refund system down?,,23-02-2015 04:15,"Boston, MA",Quito
5.70E+17,negative,1,Lost Luggage,0.6669,US Airways,,Keri_Everhart,,0,@usairways Seriously. This is ridiculous. I shouldn't have to wait a hour for my luggage after I land. #wtf,,23-02-2015 03:52,"NC, USA",Eastern Time (US & Canada)
5.70E+17,neutral,1,,,US Airways,,SmileyNthahood,,0,"That's not the case.. They sent me a email with a link, I'll show you.. @USAirways http://t.co/hb799CCo0t",,23-02-2015 03:52,,Pacific Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,0.6806,US Airways,,Keri_Everhart,,0,@usairways Why are we waiting 40 min so far for our luggage??? #wannagohome,,23-02-2015 03:47,"NC, USA",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Attendant Complaints,1,US Airways,,KAhax,,0,@USAirways the only time I tweet is to tell you how horrible you're attendants are. Flight 3841 to LGA. I feel in jail,"[40.49569523, -80.24513477]",23-02-2015 03:44,,
5.70E+17,negative,0.6699,Customer Service Issue,0.3411,US Airways,,earthXplorer,,1,@USAirways hello??? Anyone there?,,23-02-2015 03:41,"Miami, Fl. USA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6592,US Airways,,notmakefriends,,0,@USAirways forced sections 4 and 5 to check their carry on. would have packed differently to check my bag. Why even allow it? #pissed,,23-02-2015 03:34,"Sherman Oaks, CA",Pacific Time (US & Canada)
5.70E+17,negative,0.6679,Bad Flight,0.6679,US Airways,,Peakway3,,0,"@USAirways Raleigh to Chicago and no #firstclass upgrade. Must be flying AA 'the screw USAir Elite, after we bailed them out' Airline",,23-02-2015 03:31,North Carolina,
5.70E+17,negative,1,Late Flight,0.6875,US Airways,,sheilafmaguire,,0,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy","[36.11203645, -115.17712729]",23-02-2015 03:27,"Scituate, MA",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6419,US Airways,,patrickcota5,,0,@USAirways then she had to get her own hotel so ur agents did nothing to help and to top it off you sent her luggage on the wrong flight!!!,,23-02-2015 03:15,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,patrickcota5,,0,"@USAirways so she has to take a Late Flightr flight booked by her corporate (Disney) travel dept, as your agent offered little help",,23-02-2015 03:12,,
5.70E+17,negative,1,Customer Service Issue,0.3511,US Airways,,patrickcota5,,0,@USAirways your computer system went down ok that is understandable but the agents make it worse by not helping her or anyone else,,23-02-2015 03:07,,
5.70E+17,negative,1,Customer Service Issue,0.6322,US Airways,,patrickcota5,,0,"@USAirways as the employee responsible for social media content, yes u probably do care however the actions from last night say otherwise",,23-02-2015 03:04,,
5.70E+17,negative,1,Lost Luggage,0.6587,US Airways,,BarrelAgedElle,,0,@USAirways Flight gets in 30 minutes early and all goodwill gone when bags aren't here 45 minutes Late Flightr,,23-02-2015 02:48,Boston,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,SophAustenSneak,,0,"@USAirways. wow, awful customer service.",,23-02-2015 02:44,London,London
5.70E+17,negative,1,Can't Tell,1,US Airways,,tessabusenius,,0,@USAirways merging with American will negatively affect your quality and integrity. I will no longer fly with you because of it.,,23-02-2015 02:15,Edmonton,
5.70E+17,negative,0.7009,Customer Service Issue,0.7009,US Airways,,TravelingProf,,0,@USAirways How many agents do you have working to handle the thousands of calls?,,23-02-2015 01:00,"Great Barrington, MA",Eastern Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,Logunov_Daniil,,0,@USAirways YOU ARE THE BEST!!! YOU ARE AMAZING!!! FOLLOW ME PLEASE;)🙏🙏🙏,,23-02-2015 00:34,"Russia, Россия",Abu Dhabi
5.70E+17,negative,1,Late Flight,1,US Airways,,earthXplorer,,0,@USAirways flight 435 is delayed so will miss connecting flight 457 can you please help with alternate? Thank you.,,23-02-2015 00:33,"Miami, Fl. USA",Eastern Time (US & Canada)
5.70E+17,neutral,0.6879,,,US Airways,,m_appel,,0,"@USAirways 4469, thank you for asking.",,23-02-2015 00:25,Washington DC ,Central Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6559,US Airways,,rmb1213,,0,@USAirways three hour wait and counting waiting for reservations on the phone. Are you serious!?,,23-02-2015 00:16,"Blackwood, NJ",Central Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,jakenemmasmom,,0,@USAirways on a happy note our 719 crew is wonderful. Can't say enough great things about our pilot. He's doing all he can for us.,,23-02-2015 00:12,,
5.70E+17,negative,1,Late Flight,1,US Airways,,jakenemmasmom,,0,@USAirways What a mess caused by the computer systems. Flight 719 in 3 hours Late Flight and now no gate for us. Est 26 min wait.,,23-02-2015 00:10,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,TarpsTwin,,0,"@USAirways Storm or no storm, your customer service is a joke. 6 hour wait time to speak to someone? I will never fly your airline again.","[0.0, 0.0]",22-02-2015 23:44,"Washington, DC",
5.70E+17,negative,1,Lost Luggage,1,US Airways,,Andyba25,,0,@USAirways you guys have my luggage in San Jose and were supposed to deliver it to my hotel hours ago!! Please contact me.,,22-02-2015 23:38,South,
5.70E+17,negative,1,Can't Tell,1,US Airways,,rossj987,,0,@USAirways I've flown 6 figured worth of miles in my lifetime.  This was my first and last ever flight on US Airways,,22-02-2015 23:35,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.666,US Airways,,JackieSeigel,,0,@USAirways pls get me back to Tallahassee:( no one should ever have to be stranded in Gainesville for this long😒,,22-02-2015 23:26,,Central Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.3659,US Airways,,rossj987,,0,@USAirways your a miserable airline and your loss of revenue is a reflection of that.  Go extinct.  A merger only delays the inevitable,,22-02-2015 23:26,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6739,US Airways,,rossj987,,0,@USAirways What was the point of the merger?  Why not just go out of business if your not turning a profit anymore?,,22-02-2015 23:26,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,0.6697,Can't Tell,0.3394,US Airways,,rossj987,,0,@USAirways I love how just to give feedback to this link I have to fill out all my personal info on a form.  You guys are the best :),,22-02-2015 23:25,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,mcarroll_,,0,@USAirways Finally got ahold of an Agent after another hour. Thanks for the follow up.  Recommend a call back feature.,,22-02-2015 23:23,Washington D.C.,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.3604,US Airways,,rossj987,,0,@USAirways IS THIS RINGLING BROTHERS BARNUM AND BAILEY???  SHOULD I KEEP MY EYES PEELED FOR THE CLOWN CAR???,,22-02-2015 23:23,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,rossj987,,0,@USAirways not to mention the fact that my flight was delayed BECAUSE YOUR COMPUTERS WERE DOWN,,22-02-2015 23:23,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,0.65,Flight Booking Problems,0.3609,US Airways,,pronetowander,,0,@USAirways cannot add my frequent flyer number on your website.  Can you help?,,22-02-2015 23:22,,
5.70E+17,negative,1,Customer Service Issue,0.6894,US Airways,,rossj987,,0,@USAirways how do I get off my plane and wait over an hour and a half to speak to someone about reFlight Booking Problems?,,22-02-2015 23:22,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,rossj987,,0,"@USAirways Please don't trivialize me.  This is a joke, not a slow day or slow experience",,22-02-2015 23:22,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,longlines,0.658,US Airways,,rossj987,,0,@USAirways And how do you only have 1 agent at PHX customer service desk when an hour ago the line was over 100 people long?,,22-02-2015 23:21,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6763,US Airways,,rossj987,,0,@USAirways sorry doesn't help.  It's midnight PST.  How in the hell am I still on hold after 90 minutes on customer service line?,,22-02-2015 23:21,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,0.6793,Can't Tell,0.6793,US Airways,,rossj987,,0,@USAirways Like I thought this was America.  When did US Airways start operating under the rules of communist Russia?,,22-02-2015 23:20,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6904,US Airways,,rossj987,,0,@USAirways you guys should be nice and just give your routes to jet blue and southwest.  At least they treat their customers properly.,,22-02-2015 23:19,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.3748,US Airways,,rossj987,,0,@USAirways But nope!  Apparently this is the way you guys do business!  I guess I'm flying southwest and her blue from now on.,,22-02-2015 23:19,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6882,US Airways,,rossj987,,0,@USAirways I keep thinking this is a massive practical joke and someone is gonna appear out of thin air and take me to Reno tonight.,,22-02-2015 23:18,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,longlines,0.6714,US Airways,,rossj987,,0,@USAirways there's over 50 people in line and only one agent!,,22-02-2015 23:17,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,rossj987,,0,"@USAirways And by the way, I'm planning it while I've Ben waiting in the line at customer service in PHX...for over an hour!",,22-02-2015 23:17,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,0.6588,Can't Tell,0.6588,US Airways,,rossj987,,1,"@USAirways Already planning my local boycott for Washington, D.C. Area.",,22-02-2015 23:16,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,rossj987,,0,@USAirways I can legitimately say that I would have rather driven cross country than flown on US Airways.,,22-02-2015 23:16,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,rossj987,,0,@USAirways and despite the fact I see you answering all these people on twitter with mundane qs you refuse to answer me!,,22-02-2015 23:15,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6403,US Airways,,rossj987,,0,"@USAirways you guys are the worst airline I've ever dealt with.  No notifications, no keeping customers updated.  Terrible service",,22-02-2015 23:14,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,rossj987,,0,@USAirways hey guys!  Thanks for answering me and thanks for keeping me on hold for an hour on customer service at 12 pm PST!,,22-02-2015 23:14,"Washington, D.C.",Eastern Time (US & Canada)
5.70E+17,neutral,0.695,,,US Airways,,mrmorganmusic,,0,"@USAirways @PDQuigley any progress? Good luck, Patrick!",,22-02-2015 23:02,"Conway, AR",Central Time (US & Canada)
5.70E+17,positive,0.6849,,,US Airways,,DavidHall1981,,0,"@USAirways @landonschott he's fine, he really likes picking his own seat....",,22-02-2015 22:54,"Adelaide, South Australia",Adelaide
5.70E+17,negative,1,Can't Tell,1,US Airways,,FallNightLights,,1,@USAirways is the worst airline to ever travel with.,,22-02-2015 22:36,Detroit - Hampton U.,Quito
5.70E+17,negative,1,Can't Tell,0.6605,US Airways,,FallNightLights,,0,"@USAirways has to be the most lazy, inconsiderate, and unprofessional airline that I have ever traveled.",,22-02-2015 22:35,Detroit - Hampton U.,Quito
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,patrickcota5,,0,@USAirways Do you have any pride in your service? Any concerns for my wife and everyone else on that flight? Or you just don't care????!!!,,22-02-2015 22:34,,
5.70E+17,negative,0.6932,Bad Flight,0.3636,US Airways,,patrickcota5,,0,@USAirways now U horrible people say you have no where for her to sleep?,,22-02-2015 22:32,,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,patrickcota5,,0,@USAirways who's in charge of your company? My wife missed her connection to CA you sent her luggage on another flight,,22-02-2015 22:31,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,CourtneyyKay,,0,@USAirways the call hung up on me..,,22-02-2015 22:29,Michigan ➡️ Florida,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6605,US Airways,,JaimConn,,0,@USAirways got this message on your site to call about my flight - just gave up after being on hold for 3 HOURS! http://t.co/5cDX2ROAE6,,22-02-2015 21:49,,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Alauric_21,,0,@USAirways #usairways lost a passenger today for not upholding their promise of excellent customer service!!!,,22-02-2015 21:45,ImInMiamiBitch,Central Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,jillhelsel8,,0,@USAirways yet again your staff in Philadelphia  failed to send my luggage home with me. #alwayshappensthere #angrytraveler,,22-02-2015 21:45,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,lminboston,,0,@USAirways  ok my 4th try today....giving up at 12.45am after 138 minute hold time. #terrible http://t.co/Ps9Q9RPSiL,,22-02-2015 21:45,,
5.70E+17,negative,0.6632,Customer Service Issue,0.6632,US Airways,,SmileyNthahood,,0,Number or email? That's the purpose of sending you a tweet? @USAirways,,22-02-2015 21:31,,Pacific Time (US & Canada)
5.70E+17,positive,1,,,US Airways,,abrykwall,,0,@USAirways Thank you. I'll do that next time!,,22-02-2015 21:25,RDU,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6533,US Airways,,CourtneyyKay,,0,@USAirways it still says that I can't check into my flight because the information is incorrect but everything is entered correctly,,22-02-2015 21:22,Michigan ➡️ Florida,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,ubanks,,0,@USAirways this says it was estimated to leave an hour ago (it hasn't left yet) so thanks for this useful information. #TheWorstAirline,,22-02-2015 21:15,Philly Yo,Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,STPVRITCK,,0,@USAirways your customer service is horrendous. Between the way employees speak customers and their lack of care for problems with flights.,,22-02-2015 21:14,LS ❤️,Central Time (US & Canada)
5.70E+17,negative,1,Cancelled Flight,0.6883,US Airways,,ScoobyLoo4572,,0,@USAirways had mom sit for 3 hours waiting for a flight they ultimately Cancelled Flighted to give her a Tuesday morning flight...no compensation. Ugh,,22-02-2015 21:12,,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6917,US Airways,,ThomasBowser19,,0,@USAirways does anyone from your airline know how to do their job?,,22-02-2015 21:06,,
